nps_score	checkin_date	checkout_date	created_at	source	order_id	hotel_name	pod_type	nps_review
9	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 4:38:05	Android	10191683766606546	Bobocabin Cikole	DELUXE CABIN	Unik, dekat sama alam tapi tetap modern facility di kamarnya.
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 4:37:11	iOS	10261684485310523	Bobocabin Baturraden	Deluxe Cabin	The cabin was super clean and very queit to stay
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 4:36:12	iOS	10001685284543989	Bobobox Paskal	Sky Double	kurang guling dan gantungan di kamar mandi
9	2023-05-13 0:00:00	2023-05-14 0:00:00	2023-06-02 4:34:42	iOS	10191682062086281	Bobocabin Cikole	Standard Cabin	Sayang sekali camping sebelah sangat berisik sampai malam
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 4:32:52	Android	10221685614104885	Bobobox ITC Kuningan	SKY DOUBLE	Ok
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 4:31:57	Android	10081685602986553	Bobobox Kota Tua	SKY DOUBLE	O
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 4:28:45	iOS	10081685601120177	Bobobox Kota Tua	Sky Double	Fggg drfdbjmvvg
8	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 4:24:03	Android	10041685619325379	Bobobox Pancoran	SKY DOUBLE	Kamar mandi airnya tidak bersih
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 4:21:34	Android	10061685621661719	Bobobox Kebayoran Baru	EARTH SINGLE	A best place comfort to sleep !!
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 4:13:50	Android	10091685606853207	Bobobox Kota Lama	EARTH SINGLE	Everything's was good
10	2023-05-31 23:00:00	2023-06-01 23:00:00	2023-06-02 4:13:21	iOS	10231681275064131	Bobocabin Kintamani 	Deluxe Cabin	Amazing!
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 4:09:38	iOS	10201674999875104	Bobocabin Signature Toba	Deluxe Cabin	Cabin 2 stop kontak bermasalah, sebentar bisa cas sebentar tidak bisa
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 4:02:06	Android	10221685633026596	Bobobox ITC Kuningan	SKY SINGLE	All good
9	2023-05-31 23:00:00	2023-06-01 23:00:00	2023-06-02 4:00:46	iOS	10331685491987523	Bobocabin Ubud	Deluxe Cabin Hot Tub	Hot tub was great :3
8	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 3:56:43	Android	10121685594554111	Bobobox Juanda Jakarta	SKY DOUBLE	Greattt!!!
0	2023-05-31 23:00:00	2023-06-01 23:00:00	2023-06-02 3:56:11	iOS	10231683782153675	Bobocabin Kintamani 	Deluxe Cabin	Air dingin nya tidak ada, masa cebok pake air panas, jorok asa kecoa kecil mati, ac panas seperti lagi sauna, bantal dan kasur keras, tempat sabun rusak dan tidak bisa dikeluarkan
9	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 3:47:20	Android	10001685576683761	Bobobox Paskal	EARTH DOUBLE	Pas mandi pas dibersihin airnyaa
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 3:47:01	iOS	10221685632504757	Bobobox ITC Kuningan	Sky Single	Terbaikk!
5	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 3:41:47	iOS	10121685506515565	Bobobox Juanda Jakarta	Earth Double	Semuanya ok kecuali staff yg jawab tlfon untuk saya minta konfirmasi early check in. Saya tlfon sekitar pukul 11:35 untuk minta early check in pukul 13:00 staff tersebut mengkonfirmasi bisa dan silahkan datang pukul 13:00 katanya. Namun ketika datang, ternyata tidak bisa dan disuruh nunggu untuk check in normal. Tidak bisa dipegang omongannya.
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 3:40:25	Android	10341685519919359	Bobocabin Umarato Sumba	DELUXE CABIN	Trimakasih untuk keramahan dan sigap dalam membantu kami.. sukses dan selamat melayani ☺☺
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 3:36:56	Android	10241683595794809	Bobocabin Puncak Gunung Mas	EXECUTIVE CABIN	very nice service
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 3:33:20	Android	10111685411464841	Bobobox Tanah Abang	SKY DOUBLE	Mantap speed wifi mantap kamar enak
7	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 3:20:34	iOS	10261684653809512	Bobocabin Baturraden	Deluxe Cabin	Tolong lebih dibersihkan utk bagian closetnya
9	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 3:17:43	iOS	10271685173055174	Bobocabin Padusan	Deluxe Cabin	Nice and quiet
9	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 3:10:16	Android	10001685542511142	Bobobox Paskal	SKY DOUBLE	kebersihan kamar mandi nya perlu di tingkatkan lagi yaa
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 3:00:30	Android	10061685530728418	Bobobox Kebayoran Baru	EARTH SINGLE	Good for everywhere
9	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 2:59:07	Android	10191683989012773	Bobocabin Cikole	STANDARD CABIN	Menyenangkan camping modern
6	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 2:44:27	iOS	10061685615142030	Bobobox Kebayoran Baru	Earth Double	kamarnya tumben bgt kotor, tidur smpe ganyama krn gatel, pdhl biasanya engga loh
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 2:04:54	iOS	10351683635938389	Bobocabin Madasari Pangandaran	Deluxe Cabin	Excellentttt
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 1:21:39	iOS	10231684157147885	Bobocabin Kintamani 	Deluxe Cabin	Awesome! See you Bobocabin Kintamani!
10	2023-05-31 0:00:00	2023-06-02 0:00:00	2023-06-02 1:11:34	Android	10081685525106265	Bobobox Kota Tua	SKY SINGLE	Experience menyenangkan
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-02 0:47:19	Android	10191681100749169	Bobocabin Cikole	DELUXE CABIN	Goods
10	2023-06-01 0:00:00	2023-06-02 0:00:00	2023-06-01 23:18:14	iOS	10121685560621688	Bobobox Juanda Jakarta	Sky Single	Fasilitasnya bagus
9	2023-05-06 0:00:00	2023-05-07 0:00:00	2023-06-01 22:14:38	Android	10021683268426152	Bobobox Cipaganti	EARTH SINGLE	Nice and good
10	2023-05-12 0:00:00	2023-05-13 0:00:00	2023-06-01 18:08:16	Android	10081683138088134	Bobobox Kota Tua	EARTH DOUBLE	Good for all
0	2023-05-25 0:00:00	2023-05-26 0:00:00	2023-06-01 15:19:37	Android	10081685019286901	Bobobox Kota Tua	EARTH DOUBLE	Kfc tutup nya cepet bgt gatau laper apa
0	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 14:29:14	iOS	10121685294055934	Bobobox Juanda Jakarta	Earth Single	pelayanan buruk
8	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-06-01 13:58:43	Android	10241684898722798	Bobocabin Puncak Gunung Mas	DELUXE CABIN	Nice place, comportable. Good for couple.
7	2023-05-02 0:00:00	2023-05-04 0:00:00	2023-06-01 11:41:45	Android	1.02217E+16	Bobobox ITC Kuningan	EARTH SINGLE	I love Staying in bobobox..i twice stay hetw and love it..
10	2023-05-14 0:00:00	2023-05-15 0:00:00	2023-06-01 11:32:31	Android	10081684043114416	Bobobox Kota Tua	EARTH DOUBLE	Good
10	2023-05-22 0:00:00	2023-05-23 0:00:00	2023-06-01 11:00:22	Android	10111684745271432	Bobobox Tanah Abang	SKY DOUBLE	Sangatttt seneng sama fasilitasnya
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-06-01 10:59:48	Android	10111685446138986	Bobobox Tanah Abang	SKY DOUBLE	Love it!!!
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-06-01 10:42:37	Android	10191685376335755	Bobocabin Cikole	DELUXE CABIN	Oke......
9	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 7:57:36	Android	10121684808196652	Bobobox Juanda Jakarta	EARTH DOUBLE	unik dan nyaman
10	2023-05-29 0:00:00	2023-05-30 0:00:00	2023-06-01 7:34:33	Android	10031685330071552	Bobobox Dago	EARTH DOUBLE	nice
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 7:17:19	Android	10211685410898194	Bobobox Alun-Alun Malang	EARTH DOUBLE	Nyaman dan bersih sekali
10	2023-05-10 0:00:00	2023-05-11 0:00:00	2023-06-01 6:52:09	Android	10031683461636708	Bobobox Dago	EARTH DOUBLE	I like all of them
0	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 6:49:20	Android	10071685539370196	Bobobox Alun-Alun Bandung	EARTH DOUBLE	cant reschedule
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 5:58:09	iOS	10111685546871809	Bobobox Tanah Abang	Sky Double	.
9	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 5:29:26	Android	10191685346909540	Bobocabin Cikole	DELUXE CABIN	Although no aircon, the cabin turned out to be comfortable enough. There's an exhaust fan for the air circulation. Hot water is also available, it's really a wonder since the tap water is very cold.   We can order the food from outside via the grabfood or gofood and the driver was allowed to delivered it to directly to our cabin. Nice.  Outdoor umbrella patio is thebest to enjoy the pine forest.
7	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 5:18:56	Android	10041685498918588	Bobobox Pancoran	EARTH DOUBLE	Stop kontak longgar, jadi gak mau masuk chargernya
7	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 5:14:19	Android	10271685086770144	Bobocabin Padusan	DELUXE CABIN	Penataan tempatnya sdh bagus. dua hal yg perlu diperbarui jika target anda menengah keatas, yg pertama kasurnya keras jdnya lumayan tdk nyaman, yg kedua tidak adanya akses jalan trolley, lokasi cabin lumayan jauh jaraknya jd capek kalau naik turun bw barang dr tempat parkir kalau cm ada jln tangga saja, selain itu mempermudah pegawai untuk mmbawa barang yg perlu dibersihkan.
8	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 5:08:52	Android	10171684754667807	Bobocabin Ranca Upas	DELUXE CABIN 	Air dingin dicuaca dingin
8	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 5:08:40	iOS	10261685457602265	Bobocabin Baturraden	Deluxe Cabin	Nice destination for staycation
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 5:07:57	Android	10271685372423414	Bobocabin Padusan	DELUXE CABIN	Enjoy & happy holiday with bobocabin mojokerto
10	2023-05-24 0:00:00	2023-05-31 0:00:00	2023-06-01 5:05:16	Android	10081684908147308	Bobobox Kota Tua	EARTH DOUBLE	Really pleasant dreams stay at bobobox kota tua
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 5:02:44	Android	10261684979557369	Bobocabin Baturraden	DELUXE CABIN	Good job buat mas alif
9	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 5:02:14	iOS	10251685325547311	Bobocabin Coban Rondo Malang	Deluxe Cabin	Nice to stay here with the ambiance.. like it!
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 5:01:26	iOS	10241684972998911	Bobocabin Puncak Gunung Mas	Deluxe Cabin	Very entertaining room facilities
10	2023-05-30 0:00:00	2023-06-01 0:00:00	2023-06-01 5:00:42	Android	10091685374401454	Bobobox Kota Lama	SKY DOUBLE	that's was wonderful
8	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 4:58:27	iOS	10171685199929826	Bobocabin Ranca Upas	Standard Cabin	minusnya ga dapet penghangat di cabin semaleman bener2 ruangan dingin dan gabisa tidur. mudah2an dilengkapi dan di perhatikan lagi
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 4:54:48	Android	10131685197896424	Bobobox Malioboro	SKY SINGLE	Keren bingit
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 4:52:02	Android	10351684848201954	Bobocabin Madasari Pangandaran	EXECUTIVE CABIN	Tempatnya sangat recomend, pelayanan super cepat dan ramah
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 4:51:48	Android	10211684940507849	Bobobox Alun-Alun Malang	SKY DOUBLE	3
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 4:50:19	iOS	10251684751375761	Bobocabin Coban Rondo Malang	Executive Cabin	Beautiful scenery
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 4:43:43	iOS	10271684288293349	Bobocabin Padusan	Deluxe Cabin	Mantul
9	2023-05-30 0:00:00	2023-06-01 0:00:00	2023-06-01 4:41:01	Android	10001685451325298	Bobobox Paskal	SKY DOUBLE	Pelayanan bagus , harga bersahabat , toilet bersih
9	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 4:39:01	Android	10171685182113756	Bobocabin Ranca Upas	STANDARD CABIN	View ga bakal bikin nyesel
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 4:32:52	Android	10171685066068323	Bobocabin Ranca Upas	EXECUTIVE CABIN	Nice view, cold weather
5	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 4:32:02	Android	10131684585447920	Bobobox Malioboro	EARTH DOUBLE	Toiletnya kurang bersih
9	2023-05-30 23:00:00	2023-05-31 23:00:00	2023-06-01 4:27:50	iOS	10231684485799397	Bobocabin Kintamani 	Deluxe Cabin	menginap disini sngat memuasakan pelayan nya ramah tidak mengecewakan menginap disni ccok untuk yang ingin liburan dgn view gunung dan danau 
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 4:24:28	Android	10261685140086988	Bobocabin Baturraden	DELUXE CABIN	Recommended cabin and resort
10	2023-05-30 23:00:00	2023-05-31 23:00:00	2023-06-01 4:24:15	iOS	10231684485799397	Bobocabin Kintamani 	Deluxe Cabin	room nya nyaman rapi bersihh , menginap disini sangat puas sesuai dengan harga tidak mengecewakan
9	2023-05-30 23:00:00	2023-05-31 23:00:00	2023-06-01 4:21:11	iOS	1.02317E+16	Bobocabin Kintamani 	Deluxe Cabin Hot Tub	View yang dari balik cabin bagus banget
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 4:18:31	iOS	10111685533820569	Bobobox Tanah Abang	Sky Double	Toilet mungkin terkadang kotor dan tidak ada tissue tapi tidak apa
9	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 4:11:29	Android	10181685449370164	Bobobox Mega Bekasi	EARTH DOUBLE	All of it i love
9	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 4:11:16	Android	10261685352106317	Bobocabin Baturraden	DELUXE CABIN	Penginapan nya oke banget, kebersihan kurangnya ada katakan masuk ke dalam kamar, harganya worth it, cocok untuk penginapan keluarga
8	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 4:09:36	iOS	10171685121997313	Bobocabin Ranca Upas	Deluxe Cabin 	Makanan banyak yang habis
9	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 4:08:20	Android	10231685464627391	Bobocabin Kintamani 	DELUXE CABIN	The room is so comfy but lack of accessibility....the road to get there is broken, lots of holes and can't be for 2 cars. For facility in the hotel area is great.
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 4:07:33	Android	10081685477823278	Bobobox Kota Tua	EARTH DOUBLE	Sleeping magnet. Bener bener tempat tidur paling pool
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 4:07:27	Android	10271685376131135	Bobocabin Padusan	DELUXE CABIN	Cukup puas
8	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 4:05:00	Android	10081685526652251	Bobobox Kota Tua	EARTH SINGLE	Everything's good
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 4:01:40	Android	10081685509964474	Bobobox Kota Tua	SKY SINGLE	I love my room. I can play with the lightning. It's not too narrow just perfect for one person like me who travel alone. I got a good sleep. I love the communal space where i can enjoy my time drinking my hot coffee or slurp the noodle. Everything is so simple. Don't forget to bring your phone anywhere you go, cause you always need it to access your room. And the most perfect thing is the location
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 4:00:05	Android	10271685443584077	Bobocabin Padusan	DELUXE CABIN	Bagus banget recomended Bersih sejuk dan bener2 kek dihutan Wajib di ulang lagi next time
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 3:57:34	Android	10331685126574620	Bobocabin Ubud	DELUXE CABIN HOT TUB	Great hospitality. Will comeback surely 👍
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 3:50:50	Android	10271685454361710	Bobocabin Padusan	DELUXE CABIN	Nyaman
9	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 3:47:51	Android	10181685341838976	Bobobox Mega Bekasi	SKY DOUBLE	Jamuan yang baik, karena pelayanan dari hati yang ikhlas.
9	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 3:37:16	iOS	10261685499204829	Bobocabin Baturraden	Executive Cabin	Cukup
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 3:35:57	Android	10331685430715628	Bobocabin Ubud	EXECUTIVE CABIN	Semua pelayanan memuaskan
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 3:35:03	Android	10251685055425393	Bobocabin Coban Rondo Malang	DELUXE CABIN	Mungkin dibenahi lagi untuk stock air panasnya/hangatnya di kamar mandi
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 3:24:59	Android	10091685190393535	Bobobox Kota Lama	EARTH SINGLE	Service excellent
9	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 3:23:12	Android	10241684991545923	Bobocabin Puncak Gunung Mas	DELUXE CABIN	Sangat menyenangkan....sensasi menginap yg berbeda lebih nature. Sayang room facilitynya kurang, seprti sandal kamar, sisir & menu makanannya kurang lengkap. Semoga segera diperbaiki. Over all nice place to stay in for holidays....
8	2023-05-30 23:00:00	2023-05-31 23:00:00	2023-06-01 3:17:35	iOS	10331681927500118	Bobocabin Ubud	Deluxe Cabin Hot Tub	All was great but toilet need more circulation
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 3:16:44	iOS	10261685520938912	Bobocabin Baturraden	Deluxe Cabin	Nyaman, puas.. ramean lebih seru, tappsss
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 3:15:39	Android	10351685248445922	Bobocabin Madasari Pangandaran	EXECUTIVE CABIN	Untuk kebersihan pantai dan sekitar kabin tolong lebih dioptimalkan
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 3:08:57	iOS	10181685524106956	Bobobox Mega Bekasi	Sky Double	Cool place
10	2023-05-06 0:00:00	2023-05-07 0:00:00	2023-06-01 2:55:38	Android	10121683341476896	Bobobox Juanda Jakarta	SKY SINGLE	nyamannn
9	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 2:40:38	Android	10191684764867696	Bobocabin Cikole	STANDARD CABIN	We'll come back again. Nice experience
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 2:35:47	iOS	10271685454691626	Bobocabin Padusan	Deluxe Cabin	Amazing experience :)
7	2023-05-30 23:00:00	2023-05-31 23:00:00	2023-06-01 2:34:35	iOS	10231684821415466	Bobocabin Kintamani 	Deluxe Cabin	need to have a better access to go to bobocabin Kintamani
9	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 2:15:00	Android	10231684805058833	Bobocabin Kintamani 	DELUXE CABIN	Bagua banget pemandangannya
9	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 2:14:13	Android	10231685247922111	Bobocabin Kintamani 	DELUXE CABIN	Pemandangannya Bagus cocok kalo mau cari tempat dingin dibali
10	2023-05-30 23:00:00	2023-05-31 23:00:00	2023-06-01 2:12:42	iOS	10231684751296163	Bobocabin Kintamani 	Deluxe Cabin	Mohon ditingkatkan lagi untuk rasa makanannya ya, overall we love the view!
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 2:04:40	Android	10261683899000840	Bobocabin Baturraden	DELUXE CABIN	Mas Alif good service
10	2023-05-30 0:00:00	2023-06-01 0:00:00	2023-06-01 2:00:54	Android	10231685457932531	Bobocabin Kintamani 	DELUXE CABIN	Nice view, modern and clean room.
10	2023-05-31 0:00:00	2023-06-01 0:00:00	2023-06-01 1:08:31	Android	10181685501602844	Bobobox Mega Bekasi	EARTH DOUBLE	Good
10	2023-05-30 23:00:00	2023-05-31 23:00:00	2023-06-01 1:04:38	iOS	10231683031044194	Bobocabin Kintamani 	Deluxe Cabin	Super duper comfy with very good view in the morning! 
10	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-31 23:36:08	Android	10071685200212705	Bobobox Alun-Alun Bandung	EARTH DOUBLE	done
10	2023-05-13 0:00:00	2023-05-14 0:00:00	2023-05-31 19:27:09	Android	10021683985715398	Bobobox Cipaganti	EARTH DOUBLE	Bessttttt banget pelayanan lokasi dan fasilitasnya
8	2023-05-06 0:00:00	2023-05-07 0:00:00	2023-05-31 17:26:59	Android	10021683273331791	Bobobox Cipaganti	EARTH DOUBLE	Hair dryer nya nyala mati terus
8	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-31 16:17:56	Android	10001685277519157	Bobobox Paskal	EARTH DOUBLE	goodvibes
8	2023-05-29 0:00:00	2023-05-31 0:00:00	2023-05-31 13:54:02	iOS	10001684833798790	Bobobox Paskal	Earth Double	Stay for 3d 2n, room never cleaned (expect cleaning service is cleaning every day). A bit smelled like humid clothes (apeg) inside the pods. Overall the stay is okay considering by the price and great location.
9	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-31 12:21:23	Android	10061684722368656	Bobobox Kebayoran Baru	SKY DOUBLE	kadang suka ada tetangga berisik diatas jam 10 malam dan itu ganggu tidur karena kan ga kedap suara
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 12:00:43	Android	10041685295111846	Bobobox Pancoran	EARTH DOUBLE	Selalu jadi tempat favorit kalau mau pergi"an
4	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 11:58:16	Android	10131685420050972	Bobobox Malioboro	EARTH DOUBLE	Host Services Kurang Ramah,Toilet juga kurang bersih dan bau.Meskipun sharing tp saya pernah menginap dihotel dengan konsep seperti ini jauh lebih baik
10	2023-05-19 0:00:00	2023-05-20 0:00:00	2023-05-31 11:46:20	iOS	10041684503096967	Bobobox Pancoran	Sky Double	Perfect
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 10:54:30	iOS	10191685077363905	Bobocabin Cikole	Executive Cabin	Mantab
8	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 10:22:15	Android	10061685367422328	Bobobox Kebayoran Baru	EARTH SINGLE	- Air toilet nya ga ngucur - AC nya ga bisa disetel
6	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 9:35:18	Android	10091683382483039	Bobobox Kota Lama	EARTH SINGLE	Toilet kurang banyak
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 7:13:58	Android	10091685379397929	Bobobox Kota Lama	SKY SINGLE	Nyaman, murah tapi gk murahan
7	2023-05-28 0:00:00	2023-05-29 0:00:00	2023-05-31 6:34:35	Android	10221685268249989	Bobobox ITC Kuningan	SKY SINGLE	Mungkin admin nya bisa lebih responsif lagi ketika di chat via live chat di aplikasi
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 5:28:03	Android	10071685446963209	Bobobox Alun-Alun Bandung	EARTH DOUBLE	Puas dengan fasilitasnya, kamarnya jg slalu nyaman, enak buat refreshing kalau lagi suntuk, untuk me time jg nyaman bgt :)
8	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 5:17:14	iOS	10201678867054795	Bobocabin Signature Toba	Deluxe Cabin	Terlalu banyak rumput liar diaera cabin, lebih baik rutin di potong sehingga tidak menghalangi view
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 5:07:55	iOS	10171684127278108	Bobocabin Ranca Upas	Standard Cabin	Perfectttt
8	2023-05-19 0:00:00	2023-05-20 0:00:00	2023-05-31 5:02:08	iOS	10041684398818918	Bobobox Pancoran	Earth Double	Banyak kamar mandi yg tidak bisa digunakan
10	2023-05-29 0:00:00	2023-05-31 0:00:00	2023-05-31 4:58:11	iOS	10191685076132236	Bobocabin Cikole	Standard Cabin	It was so nice i loved it i Will come back for sure 
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 4:56:23	iOS	10001685434967773	Bobobox Paskal	Sky Double	good
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 4:52:43	Android	10091685410834836	Bobobox Kota Lama	SKY SINGLE	Very good
9	2023-05-29 0:00:00	2023-05-31 0:00:00	2023-05-31 4:52:02	Android	10211684902677993	Bobobox Alun-Alun Malang	SKY DOUBLE	good
10	2023-05-28 0:00:00	2023-05-31 0:00:00	2023-05-31 4:51:41	iOS	10211682339663826	Bobobox Alun-Alun Malang	Sky Single	THANK YOU!!
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 4:49:29	Android	10351685448625150	Bobocabin Madasari Pangandaran	DELUXE CABIN	Nice place nice room and service...
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 4:48:25	iOS	10241685378357718	Bobocabin Puncak Gunung Mas	Deluxe Cabin	worth it abizzzz 
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 4:44:18	iOS	10031685361573162	Bobobox Dago	Sky Double	nyaman banget walaupun nginep sendiri hehe 
9	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 4:43:05	Android	10241685432926296	Bobocabin Puncak Gunung Mas	DELUXE CABIN	Menyenangkan
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 4:42:44	iOS	10191683551731324	Bobocabin Cikole	Standard Cabin	Pengalaman yang sangat menyenangkan dan menarik untuk menginap disini
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 4:41:00	iOS	10241684828419392	Bobocabin Puncak Gunung Mas	Deluxe Cabin	Scenery was splendid 
0	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 4:39:48	Android	10241685445776573	Bobocabin Puncak Gunung Mas	EXECUTIVE CABIN	pnas
7	2023-05-29 0:00:00	2023-05-31 0:00:00	2023-05-31 4:38:26	Android	10131684334184649	Bobobox Malioboro	SKY SINGLE	There were too many other customers that brought their children to the pods, should've had a special corner for families only, because the children are very noisy at night. Overall great, service was excellent, but comfortability could be improved. Thanks.
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 4:27:12	Android	10041685459699848	Bobobox Pancoran	SKY DOUBLE	10/10 would stay here again. Thanks 👍
9	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 4:22:58	Android	10141685401802277	Bobobox Slamet Riyadi Solo	SKY DOUBLE	Amenities dapat dilengkapi dgn hand body
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 4:22:01	Android	10191685330092647	Bobocabin Cikole	DELUXE CABIN	Mantap, enak banget, nyaman.
9	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 4:20:28	iOS	10191684459589476	Bobocabin Cikole	Deluxe Cabin	Mana sendalnya:(
10	2023-05-30 0:00:00	2023-05-31 0:00:00	2023-05-31 4:18:07	iOS	10031685453152549	Bobobox Dago	Sky Double	Ok
